#Strata	Haul	Sex	Len	Freq
3	738	3	27	2
3	738	3	29	3
3	738	3	30	1
3	738	3	31	1
3	738	3	33	3
3	738	3	34	1
3	738	3	38	1
3	738	3	28	1
3	738	3	31	1
3	738	3	34	2
3	738	3	35	3
3	739	3	28	2
3	739	3	30	3
3	739	3	33	2
3	739	3	34	1
3	739	3	39	1
3	739	3	29	1
3	739	3	30	1
3	739	3	33	1
3	739	3	34	1
3	739	3	35	1
3	739	3	37	1
3	739	3	39	1
3	739	3	41	1
3	740	3	27	2
3	740	3	29	1
3	740	3	30	1
3	740	3	32	1
3	740	3	33	3
3	740	3	34	1
3	740	3	28	1
3	740	3	29	2
3	740	3	30	2
3	740	3	33	2
3	740	3	34	1
3	740	3	35	1
3	740	3	37	1
3	740	3	39	1
3	741	3	26	2
3	741	3	27	1
3	741	3	28	2
3	741	3	29	3
3	741	3	31	1
3	741	3	28	4
3	741	3	30	3
3	741	3	31	1
3	741	3	34	1
3	741	3	36	1
3	741	3	40	1
3	742	3	34	1
3	742	3	35	1
3	742	3	37	1
3	742	3	38	2
3	742	3	39	4
3	742	3	40	1
3	742	3	26	1
3	742	3	34	1
3	742	3	35	2
3	742	3	36	1
3	742	3	38	3
3	742	3	39	2
3	742	3	40	1
3	743	3	27	1
3	743	3	30	1
3	743	3	31	1
3	743	3	33	1
3	743	3	34	1
3	743	3	36	1
3	743	3	40	1
3	743	3	27	2
3	743	3	30	2
3	743	3	31	1
3	743	3	32	1
3	743	3	37	1
3	743	3	38	1
3	744	3	33	1
3	744	3	37	1
3	744	3	38	2
3	744	3	39	4
3	744	3	33	1
3	744	3	36	1
3	744	3	37	1
3	744	3	38	1
3	744	3	39	2
3	744	3	40	3
3	744	3	42	1
3	744	3	48	1
3	745	3	30	1
3	745	3	34	3
3	745	3	35	1
3	745	3	36	1
3	745	3	37	3
3	745	3	38	4
3	745	3	39	3
3	745	3	36	1
3	745	3	37	3
3	745	3	38	1
3	745	3	39	1
3	745	3	40	2
3	746	3	28	1
3	746	3	32	1
3	746	3	33	1
3	746	3	34	1
3	746	3	35	2
3	746	3	37	2
3	746	3	27	1
3	746	3	29	3
3	746	3	32	1
3	746	3	34	1
3	746	3	36	3
3	746	3	37	2
3	746	3	38	1
3	746	3	39	1
3	746	3	40	1
3	747	3	28	1
3	747	3	29	1
3	747	3	30	4
3	747	3	31	1
3	747	3	32	2
3	747	3	37	1
3	747	3	28	1
3	747	3	29	1
3	747	3	30	3
3	747	3	34	1
3	747	3	35	1
3	748	3	24	1
3	748	3	25	1
3	748	3	26	2
3	748	3	28	1
3	748	3	29	1
3	748	3	30	1
3	748	3	33	1
3	748	3	37	1
3	748	3	24	1
3	748	3	25	1
3	748	3	27	1
3	748	3	29	1
3	748	3	31	3
3	748	3	32	1
3	748	3	40	3
3	749	3	27	1
3	749	3	29	3
3	749	3	30	1
3	749	3	34	2
3	749	3	35	1
3	749	3	39	1
3	749	3	27	1
3	749	3	28	2
3	749	3	29	1
3	749	3	30	1
3	749	3	33	1
3	749	3	36	1
3	749	3	37	1
3	749	3	39	1
3	749	3	41	1
1	750	3	31	1
1	750	3	34	1
1	750	3	35	1
1	750	3	36	1
1	750	3	42	1
1	750	3	37	1
1	750	3	40	1
1	750	3	41	1
1	750	3	42	3
1	750	3	43	4
1	750	3	44	1
1	751	3	33	1
1	751	3	34	1
1	751	3	36	1
1	751	3	37	1
1	751	3	41	2
1	751	3	42	2
1	751	3	43	5
1	751	3	36	1
1	751	3	37	1
1	751	3	38	1
1	751	3	39	2
1	751	3	40	1
1	751	3	41	1
1	752	3	35	1
1	752	3	37	1
1	752	3	38	1
1	752	3	41	1
1	752	3	35	1
1	752	3	37	2
1	752	3	39	1
1	752	3	41	1
1	752	3	42	3
1	752	3	43	4
1	752	3	44	1
1	753	3	33	3
1	753	3	34	1
1	753	3	35	2
1	753	3	36	1
1	753	3	37	1
1	753	3	34	1
1	753	3	35	3
1	753	3	36	2
1	753	3	38	1
1	753	3	39	1
1	753	3	41	1
1	753	3	42	2
1	753	3	43	1
1	753	3	44	2
1	753	3	46	1
1	754	3	33	1
1	754	3	34	1
1	754	3	37	1
1	754	3	40	1
1	754	3	42	1
1	754	3	34	1
1	754	3	37	2
1	754	3	39	1
1	754	3	41	1
1	754	3	42	2
1	754	3	43	2
1	754	3	44	2
1	754	3	46	1
1	755	3	41	3
1	755	3	42	2
1	755	3	43	1
1	755	3	33	1
1	755	3	37	1
1	755	3	40	1
1	755	3	41	3
1	755	3	42	5
1	755	3	43	4
1	756	3	34	1
1	756	3	35	2
1	756	3	36	3
1	756	3	38	1
1	756	3	39	1
1	756	3	34	1
1	756	3	35	2
1	756	3	36	2
1	756	3	37	1
1	756	3	38	2
1	756	3	42	3
1	756	3	43	2
1	756	3	44	2
1	756	3	45	1
1	757	3	32	1
1	757	3	34	1
1	757	3	35	1
1	757	3	36	2
1	757	3	37	1
1	757	3	42	1
1	757	3	35	1
1	757	3	36	3
1	757	3	38	1
1	757	3	41	1
1	757	3	42	4
1	757	3	43	3
1	757	3	44	3
1	757	3	45	1
1	758	3	35	3
1	758	3	37	1
1	758	3	41	1
1	758	3	34	1
1	758	3	35	1
1	758	3	37	2
1	758	3	38	1
1	758	3	41	3
1	758	3	42	1
1	758	3	43	4
1	758	3	44	2
1	759	3	34	1
1	759	3	35	4
1	759	3	36	2
1	759	3	38	1
1	759	3	42	1
1	759	3	35	1
1	759	3	36	3
1	759	3	37	2
1	759	3	38	1
1	759	3	40	1
1	759	3	42	4
1	759	3	43	1
1	759	3	44	1
1	760	3	32	1
1	760	3	34	1
1	760	3	40	1
1	760	3	35	1
1	760	3	36	2
1	760	3	37	1
1	760	3	38	1
1	760	3	39	1
1	760	3	41	3
1	760	3	42	3
1	760	3	43	3
1	760	3	44	1
1	761	3	33	1
1	761	3	34	1
1	761	3	35	1
1	761	3	36	1
1	761	3	38	1
1	761	3	40	1
1	761	3	35	1
1	761	3	36	2
1	761	3	37	1
1	761	3	39	2
1	761	3	41	2
1	761	3	42	3
1	761	3	43	2
1	761	3	44	1
1	761	3	45	1
1	762	3	32	1
1	762	3	33	2
1	762	3	35	1
1	762	3	36	2
1	762	3	38	1
1	762	3	39	1
1	762	3	34	2
1	762	3	36	1
1	762	3	39	1
1	762	3	41	3
1	762	3	42	2
1	762	3	43	1
1	762	3	44	2
1	763	3	34	1
1	763	3	35	1
1	763	3	36	1
1	763	3	38	2
1	763	3	34	1
1	763	3	35	1
1	763	3	36	1
1	763	3	40	1
1	763	3	42	3
1	763	3	43	1
1	763	3	44	3
1	763	3	45	1
1	764	3	36	2
1	764	3	38	1
1	764	3	34	2
1	764	3	36	1
1	764	3	40	1
1	764	3	42	5
1	764	3	43	3
1	764	3	44	1
1	765	3	34	1
1	765	3	35	1
1	765	3	36	1
1	765	3	37	1
1	765	3	38	1
1	765	3	42	1
1	765	3	36	1
1	765	3	40	1
1	765	3	41	1
1	765	3	42	3
1	765	3	43	2
1	765	3	44	4
1	766	3	36	3
1	766	3	37	1
1	766	3	38	2
1	766	3	40	1
1	766	3	34	1
1	766	3	35	1
1	766	3	38	1
1	766	3	41	3
1	766	3	42	1
1	766	3	43	4
1	766	3	44	2
1	766	3	45	1
1	767	3	34	1
1	767	3	38	1
1	767	3	43	1
1	767	3	36	2
1	767	3	38	1
1	767	3	41	2
1	767	3	42	5
1	767	3	43	4
1	767	3	44	4
1	768	3	35	4
1	768	3	36	1
1	768	3	38	1
1	768	3	40	1
1	768	3	41	1
1	768	3	36	1
1	768	3	37	1
1	768	3	42	6
1	768	3	43	3
1	768	3	44	1
1	769	3	35	3
1	769	3	36	2
1	769	3	38	1
1	769	3	42	1
1	769	3	33	1
1	769	3	35	1
1	769	3	37	1
1	769	3	38	1
1	769	3	41	1
1	769	3	42	3
1	769	3	43	1
1	769	3	44	2
1	770	3	34	1
1	770	3	37	2
1	770	3	38	1
1	770	3	34	2
1	770	3	37	1
1	770	3	42	6
1	770	3	43	3
1	770	3	44	1
1	771	3	35	2
1	771	3	38	1
1	771	3	39	1
1	771	3	41	4
1	771	3	29	1
1	771	3	34	1
1	771	3	35	1
1	771	3	36	1
1	771	3	37	2
1	771	3	38	1
1	771	3	41	2
1	771	3	42	2
1	771	3	44	1
1	772	3	37	1
1	772	3	38	1
1	772	3	41	1
1	772	3	42	1
1	772	3	35	1
1	772	3	36	2
1	772	3	37	1
1	772	3	38	1
1	772	3	40	1
1	772	3	41	1
1	772	3	42	4
1	772	3	43	3
1	772	3	44	2
1	773	3	34	1
1	773	3	35	2
1	773	3	36	1
1	773	3	37	1
1	773	3	39	1
1	773	3	41	1
1	773	3	43	1
1	773	3	35	2
1	773	3	39	1
1	773	3	41	2
1	773	3	42	1
1	773	3	43	7
1	773	3	44	2
1	773	3	45	1
1	774	3	32	1
1	774	3	34	1
1	774	3	35	1
1	774	3	37	2
1	774	3	43	1
1	774	3	36	1
1	774	3	40	1
1	774	3	41	1
1	774	3	42	2
1	774	3	43	2
1	774	3	44	6
1	774	3	45	2
2	775	3	23	1
2	775	3	29	1
2	775	3	30	1
2	775	3	31	1
2	775	3	33	2
2	775	3	35	2
2	775	3	37	1
2	775	3	39	1
2	775	3	25	1
2	775	3	26	1
2	775	3	28	1
2	775	3	30	1
2	775	3	31	3
2	775	3	32	2
2	775	3	33	1
2	775	3	36	1
2	776	3	23	2
2	776	3	24	1
2	776	3	25	1
2	776	3	30	1
2	776	3	31	1
2	776	3	34	2
2	776	3	37	1
2	776	3	26	1
2	776	3	29	2
2	776	3	30	1
2	776	3	31	2
2	776	3	33	1
2	776	3	34	2
2	776	3	35	3
2	776	3	36	1
2	776	3	37	1
2	777	3	20	1
2	777	3	21	1
2	777	3	23	1
2	777	3	24	4
2	777	3	27	2
2	777	3	28	1
2	777	3	30	1
2	777	3	22	2
2	777	3	23	3
2	777	3	24	1
2	777	3	27	1
2	777	3	31	1
2	777	3	32	1
2	777	3	35	1
1	778	3	39	1
1	778	3	40	3
1	778	3	41	2
1	778	3	42	3
1	778	3	39	2
1	778	3	40	4
1	778	3	41	6
1	778	3	42	9
1	778	3	43	2
2	779	3	27	2
2	779	3	30	2
2	779	3	31	1
2	779	3	32	2
2	779	3	33	1
2	779	3	35	1
2	779	3	37	1
2	779	3	38	1
2	779	3	39	1
2	779	3	30	1
2	779	3	33	2
2	779	3	34	1
2	779	3	35	2
2	779	3	36	1
2	779	3	37	3
2	779	3	38	3
2	779	3	40	2
2	780	3	27	1
2	780	3	28	5
2	780	3	30	4
2	780	3	37	1
2	780	3	40	1
2	780	3	29	1
2	780	3	30	2
2	780	3	31	1
2	780	3	32	1
2	780	3	33	3
2	780	3	35	1
2	780	3	36	2
2	780	3	37	2
2	781	3	29	2
2	781	3	34	1
2	781	3	35	2
2	781	3	36	1
2	781	3	37	4
2	781	3	39	1
2	781	3	30	1
2	781	3	33	2
2	781	3	34	1
2	781	3	36	3
2	781	3	37	3
2	781	3	39	3
2	782	3	26	1
2	782	3	28	1
2	782	3	29	1
2	782	3	32	1
2	782	3	35	1
2	782	3	36	2
2	782	3	37	2
2	782	3	28	2
2	782	3	29	2
2	782	3	32	1
2	782	3	33	1
2	782	3	35	1
2	782	3	37	1
2	782	3	38	2
2	783	3	35	1
2	783	3	36	4
2	783	3	37	2
2	783	3	38	1
2	783	3	39	2
2	783	3	27	1
2	783	3	30	2
2	783	3	34	1
2	783	3	35	2
2	783	3	37	1
2	783	3	38	1
2	783	3	40	1
2	783	3	32	2
2	783	3	33	1
2	784	3	25	1
2	784	3	27	1
2	784	3	28	2
2	784	3	31	1
2	784	3	32	1
2	784	3	34	1
2	784	3	36	1
2	784	3	37	2
2	784	3	39	1
2	784	3	40	1
2	784	3	27	1
2	784	3	31	1
2	784	3	33	1
2	784	3	34	1
2	784	3	36	2
2	784	3	37	2
2	784	3	38	1
2	785	3	28	2
2	785	3	30	1
2	785	3	32	1
2	785	3	35	3
2	785	3	36	2
2	785	3	37	1
2	785	3	38	1
2	785	3	40	1
2	785	3	27	1
2	785	3	29	1
2	785	3	30	1
2	785	3	31	1
2	785	3	35	2
2	785	3	36	1
2	785	3	39	3
2	786	3	27	1
2	786	3	28	1
2	786	3	29	2
2	786	3	31	3
2	786	3	34	1
2	786	3	35	1
2	786	3	36	4
2	786	3	37	1
2	786	3	38	2
2	786	3	39	2
2	786	3	25	1
2	786	3	28	1
2	786	3	30	3
2	786	3	32	1
2	786	3	34	1
2	786	3	35	1
2	786	3	36	1
2	786	3	37	1
2	786	3	38	1
1	787	3	33	1
1	787	3	42	1
1	787	3	43	1
1	787	3	40	1
1	787	3	41	2
1	787	3	42	4
1	787	3	43	4
1	787	3	44	2
3	788	3	32	1
3	788	3	33	1
3	788	3	34	4
3	788	3	38	1
3	788	3	28	1
3	788	3	30	2
3	788	3	32	4
3	788	3	33	3
3	788	3	35	2
3	788	3	36	4
3	788	3	38	2
3	788	3	39	2
3	789	3	28	1
3	789	3	30	3
3	789	3	32	2
3	789	3	33	3
3	789	3	34	2
3	789	3	36	1
3	789	3	37	2
3	789	3	38	1
3	789	3	30	1
3	789	3	31	3
3	789	3	32	1
3	789	3	33	2
3	789	3	34	2
3	789	3	35	2
3	789	3	37	3
3	789	3	38	1
3	789	3	39	1
3	790	3	18	1
3	790	3	27	1
3	790	3	28	1
3	790	3	31	1
3	790	3	33	2
3	790	3	35	3
3	790	3	37	1
3	790	3	28	1
3	790	3	31	1
3	790	3	32	1
3	790	3	34	2
3	790	3	35	6
3	790	3	36	1
3	790	3	37	1
3	790	3	38	1
3	790	3	39	2
3	790	3	40	1
3	791	3	32	1
3	791	3	33	2
3	791	3	34	2
3	791	3	35	1
3	791	3	37	2
3	791	3	28	1
3	791	3	29	1
3	791	3	31	1
3	791	3	33	1
3	791	3	34	2
3	791	3	36	2
3	791	3	37	1
3	791	3	38	1
2	792	3	16	1
2	792	3	21	1
2	792	3	24	2
2	792	3	25	1
2	792	3	26	2
2	792	3	28	1
2	792	3	29	1
2	792	3	32	2
2	792	3	36	1
2	792	3	39	1
2	792	3	26	1
2	792	3	27	1
2	792	3	30	2
2	792	3	31	1
2	792	3	33	1
2	792	3	34	1
2	792	3	35	1
2	792	3	36	1
2	792	3	37	1
2	793	3	26	4
2	793	3	27	2
2	793	3	28	5
2	793	3	29	2
2	793	3	31	1
2	793	3	32	1
2	793	3	33	2
2	793	3	26	3
2	793	3	27	4
2	793	3	28	2
2	793	3	31	3
2	793	3	32	2
2	793	3	34	1
2	794	3	23	1
2	794	3	27	1
2	794	3	28	1
2	794	3	29	5
2	794	3	31	1
2	794	3	32	2
2	794	3	34	1
2	794	3	36	1
2	794	3	37	2
2	794	3	32	5
2	794	3	33	2
2	794	3	34	2
1	795	3	39	2
1	795	3	41	1
1	795	3	42	1
1	795	3	41	3
1	795	3	42	2
1	795	3	43	4
1	795	3	44	5
1	796	3	31	1
1	796	3	36	1
1	796	3	40	1
1	796	3	41	2
1	796	3	42	1
1	796	3	27	1
1	796	3	40	2
1	796	3	41	6
1	796	3	42	4
1	796	3	43	1
1	796	3	45	1
1	797	3	38	1
1	797	3	39	1
1	797	3	40	4
1	797	3	41	2
1	797	3	43	1
1	797	3	40	3
1	797	3	42	1
1	797	3	43	2
1	797	3	44	1
1	798	3	36	1
1	798	3	38	1
1	798	3	39	1
1	798	3	42	1
1	798	3	38	1
1	798	3	39	1
1	798	3	40	2
1	798	3	41	5
1	798	3	42	3
1	798	3	43	1
1	798	3	44	1
1	799	3	29	1
1	799	3	39	2
1	799	3	41	1
1	799	3	43	2
1	799	3	39	2
1	799	3	40	1
1	799	3	41	3
1	799	3	42	10
1	800	3	40	5
1	800	3	41	4
1	800	3	42	1
1	800	3	43	1
1	800	3	38	1
1	800	3	41	1
1	800	3	42	6
1	800	3	43	2
1	801	3	40	2
1	801	3	41	5
1	801	3	42	2
1	801	3	43	1
1	801	3	40	3
1	801	3	41	4
1	801	3	42	3
1	801	3	43	4
1	801	3	44	1
1	802	3	40	2
1	802	3	41	3
1	802	3	42	6
1	802	3	43	1
1	802	3	45	1
1	802	3	41	2
1	802	3	42	5
1	802	3	43	2
1	803	3	38	1
1	803	3	40	3
1	803	3	38	2
1	803	3	40	2
1	803	3	41	5
1	803	3	42	1
1	803	3	43	4
2	804	3	36	1
2	804	3	38	2
2	804	3	39	2
2	804	3	40	1
2	804	3	41	1
2	804	3	27	1
2	804	3	30	1
2	804	3	34	1
2	804	3	35	1
2	804	3	36	2
2	804	3	37	2
2	804	3	38	2
2	804	3	39	1
2	804	3	40	2
2	804	3	42	1
1	805	3	37	2
1	805	3	39	1
1	805	3	40	2
1	805	3	40	5
1	805	3	41	5
1	805	3	42	4
1	805	3	43	4
1	806	3	39	4
1	806	3	40	6
1	806	3	41	6
1	806	3	42	1
1	806	3	43	1
1	806	3	39	3
1	806	3	40	1
1	806	3	41	5
1	806	3	42	3
1	807	3	39	2
1	807	3	40	5
1	807	3	41	2
1	807	3	39	1
1	807	3	41	5
1	807	3	42	3
2	808	3	28	1
2	808	3	29	1
2	808	3	31	1
2	808	3	34	1
2	808	3	35	2
2	808	3	36	2
2	808	3	37	3
2	808	3	38	1
2	808	3	29	2
2	808	3	34	1
2	808	3	35	4
2	808	3	36	1
2	808	3	37	1
2	808	3	38	1
2	808	3	40	2
2	808	3	41	1
2	809	3	30	1
2	809	3	32	2
2	809	3	33	2
2	809	3	34	2
2	809	3	35	4
2	809	3	36	1
2	809	3	37	1
2	809	3	39	1
2	809	3	32	2
2	809	3	37	2
2	809	3	38	1
2	809	3	39	1
2	809	3	40	1
2	809	3	41	1
2	810	3	31	1
2	810	3	33	1
2	810	3	35	1
2	810	3	36	1
2	810	3	37	1
2	810	3	38	2
2	810	3	39	1
2	810	3	29	2
2	810	3	30	2
2	810	3	34	2
2	810	3	35	1
2	810	3	37	2
2	810	3	38	1
2	810	3	39	1
2	810	3	40	1
2	810	3	41	1
2	810	3	42	1
2	811	3	33	1
2	811	3	35	1
2	811	3	36	1
2	811	3	38	1
2	811	3	39	1
2	811	3	27	2
2	811	3	31	1
2	811	3	32	1
2	811	3	33	1
2	811	3	34	1
2	811	3	35	1
2	811	3	36	2
2	811	3	37	2
2	811	3	39	1
2	811	3	41	1
2	812	3	28	2
2	812	3	34	1
2	812	3	36	2
2	812	3	37	3
2	812	3	38	1
2	812	3	39	3
2	812	3	30	2
2	812	3	31	1
2	812	3	33	1
2	812	3	34	1
2	812	3	35	4
2	812	3	36	1
2	812	3	37	4
2	812	3	38	1
2	812	3	40	1
1	813	3	23	1
1	813	3	26	1
1	813	3	36	1
1	813	3	37	1
1	813	3	42	3
1	813	3	43	1
1	813	3	44	1
1	813	3	32	1
1	813	3	33	1
1	813	3	34	2
1	813	3	35	2
1	813	3	36	6
1	813	3	39	1
1	813	3	44	1
1	813	3	45	1
1	814	3	31	1
1	814	3	33	1
1	814	3	34	3
1	814	3	35	2
1	814	3	36	4
1	814	3	39	1
1	814	3	40	2
1	814	3	41	1
1	814	3	42	5
1	814	3	37	2
1	814	3	38	1
1	814	3	41	1
1	814	3	42	2
1	814	3	43	2
1	815	3	35	1
1	815	3	36	2
1	815	3	37	2
1	815	3	39	1
1	815	3	40	4
1	815	3	41	1
1	815	3	42	4
1	815	3	43	3
1	815	3	35	1
1	815	3	37	1
1	815	3	43	1
1	815	3	45	1
2	816	3	24	1
2	816	3	25	1
2	816	3	26	1
2	816	3	29	1
2	816	3	30	3
2	816	3	31	1
2	816	3	33	4
2	816	3	34	2
2	816	3	35	1
2	816	3	36	1
2	816	3	39	1
2	816	3	26	1
2	816	3	28	1
2	816	3	29	1
2	816	3	30	2
2	816	3	31	2
2	816	3	32	1
2	816	3	33	2
2	816	3	34	2
2	816	3	35	1
2	816	3	38	1
3	817	3	31	3
3	817	3	33	1
3	817	3	37	1
3	817	3	38	1
3	817	3	39	2
3	817	3	31	1
3	817	3	34	1
3	817	3	36	2
3	817	3	37	1
3	817	3	38	2
3	817	3	39	1
3	817	3	40	1
3	818	3	32	2
3	818	3	33	2
3	818	3	36	1
3	818	3	37	1
3	818	3	38	2
3	818	3	39	2
3	818	3	40	1
3	818	3	29	1
3	818	3	31	2
3	818	3	32	2
3	818	3	34	1
3	818	3	36	1
3	818	3	37	2
3	818	3	38	1
3	818	3	41	1
3	818	3	42	1
3	819	3	33	1
3	819	3	31	1
3	819	3	32	3
3	819	3	36	1
3	819	3	37	1
3	819	3	38	2
3	819	3	39	1
3	819	3	22	1
3	819	3	29	1
3	819	3	30	1
3	819	3	32	1
3	819	3	35	1
3	819	3	36	1
3	819	3	37	1
3	819	3	38	1
3	819	3	39	1
3	819	3	39	1
3	820	3	26	1
3	820	3	28	3
3	820	3	30	4
3	820	3	33	2
3	820	3	34	1
3	820	3	39	1
3	820	3	30	1
3	820	3	32	1
3	820	3	33	2
3	820	3	34	1
3	820	3	37	1
3	820	3	38	1
3	821	3	32	1
3	821	3	35	3
3	821	3	38	5
3	821	3	31	1
3	821	3	32	1
3	821	3	33	1
3	821	3	35	1
3	821	3	37	2
3	821	3	38	1
3	821	3	39	2
3	821	3	40	1
3	821	3	41	1
3	821	3	42	1
3	821	3	36	1
3	822	3	27	2
3	822	3	28	1
3	822	3	30	2
3	822	3	31	3
3	822	3	32	4
3	822	3	33	1
3	822	3	38	1
3	822	3	30	1
3	822	3	32	1
3	822	3	37	1
3	822	3	39	1
3	822	3	40	1
3	823	3	28	1
3	823	3	30	1
3	823	3	32	1
3	823	3	33	2
3	823	3	34	2
3	823	3	36	1
3	823	3	38	3
3	823	3	30	1
3	823	3	36	1
3	823	3	37	1
3	823	3	38	1
3	824	3	25	2
3	824	3	26	2
3	824	3	27	2
3	824	3	31	2
3	824	3	33	1
3	824	3	35	1
3	824	3	37	1
3	824	3	26	1
3	824	3	28	2
3	824	3	30	2
3	824	3	34	1
3	824	3	36	1
3	824	3	37	1
3	824	3	38	1
3	825	3	26	1
3	825	3	28	2
3	825	3	29	1
3	825	3	30	2
3	825	3	33	1
3	825	3	35	1
3	825	3	36	1
3	825	3	37	4
3	825	3	38	3
3	825	3	40	1
3	825	3	30	1
3	825	3	32	1
3	825	3	33	1
3	825	3	37	2
3	825	3	38	2
3	825	3	41	1
3	825	3	38	1
3	826	3	31	2
3	826	3	32	1
3	826	3	33	1
3	826	3	35	2
3	826	3	36	1
3	826	3	37	2
3	826	3	38	2
3	826	3	39	2
3	826	3	25	1
3	826	3	34	1
3	826	3	35	1
3	826	3	36	1
3	826	3	37	1
3	826	3	38	1
3	826	3	39	1
3	826	3	40	2
3	827	3	30	1
3	827	3	33	1
3	827	3	35	1
3	827	3	36	1
3	827	3	37	1
3	827	3	38	1
3	827	3	39	1
3	827	3	28	1
3	827	3	30	1
3	827	3	33	1
3	827	3	37	2
3	827	3	38	1
3	827	3	44	1
3	828	3	23	1
3	828	3	30	1
3	828	3	34	1
3	828	3	35	1
3	828	3	36	3
3	828	3	37	1
3	828	3	38	2
3	828	3	39	1
3	828	3	41	1
3	828	3	26	1
3	828	3	27	2
3	828	3	31	2
3	828	3	32	1
3	828	3	33	1
3	828	3	34	1
3	828	3	35	1
3	828	3	36	1
3	828	3	37	1
3	828	3	38	1
3	828	3	39	1
3	829	3	31	1
3	829	3	32	2
3	829	3	35	1
3	829	3	36	2
3	829	3	37	5
3	829	3	38	1
3	829	3	29	1
3	829	3	31	1
3	829	3	32	1
3	829	3	35	1
3	829	3	36	1
3	829	3	38	1
3	830	3	24	1
3	830	3	26	1
3	830	3	27	1
3	830	3	28	1
3	830	3	32	4
3	830	3	33	1
3	830	3	34	1
3	830	3	35	2
3	830	3	37	2
3	830	3	25	1
3	830	3	28	2
3	830	3	30	1
3	830	3	31	2
3	830	3	34	2
3	830	3	36	1
3	830	3	38	1
3	831	3	26	1
3	831	3	30	1
3	831	3	32	1
3	831	3	33	1
3	831	3	34	1
3	831	3	35	2
3	831	3	36	1
3	831	3	37	2
3	831	3	38	1
3	831	3	39	1
3	831	3	29	1
3	831	3	30	1
3	831	3	32	1
3	831	3	33	1
3	831	3	34	1
3	831	3	35	1
3	831	3	36	2
3	831	3	37	1
3	831	3	38	3
3	832	3	25	1
3	832	3	26	2
3	832	3	28	1
3	832	3	29	2
3	832	3	30	1
3	832	3	31	1
3	832	3	35	1
3	832	3	37	1
3	832	3	23	1
3	832	3	24	1
3	832	3	28	1
3	832	3	30	1
3	832	3	32	2
3	832	3	33	1
3	832	3	34	1
3	832	3	36	1
3	832	3	38	1
2	833	3	31	1
2	833	3	36	1
2	833	3	29	1
2	833	3	30	1
2	833	3	32	1
2	833	3	35	1
2	833	3	36	1
2	833	3	38	1
2	833	3	39	1
2	833	3	31	1
2	833	3	35	1
2	833	3	36	3
2	833	3	39	3
2	833	3	40	2
2	833	3	41	1
2	833	3	42	1
2	834	3	28	1
2	834	3	31	1
2	834	3	33	1
2	834	3	37	3
2	834	3	32	1
2	834	3	35	1
2	834	3	36	2
2	834	3	37	2
2	834	3	38	1
2	834	3	40	1
2	835	3	29	1
2	835	3	31	1
2	835	3	32	1
2	835	3	33	1
2	835	3	34	1
2	835	3	35	2
2	835	3	36	1
2	835	3	39	1
2	835	3	41	1
2	835	3	31	1
2	835	3	32	1
2	835	3	33	1
2	835	3	35	1
2	835	3	37	2
2	835	3	38	1
2	835	3	41	2
2	835	3	42	1
2	836	3	34	1
2	836	3	37	1
2	836	3	29	1
2	836	3	30	1
2	836	3	31	1
2	836	3	32	1
2	836	3	33	1
2	836	3	34	3
2	836	3	35	3
2	836	3	37	1
2	836	3	38	8
2	836	3	39	1
2	836	3	40	1
2	836	3	41	1
2	836	3	42	1
2	837	3	33	1
2	837	3	38	2
2	837	3	28	1
2	837	3	34	1
2	837	3	36	4
2	837	3	37	2
2	837	3	38	1
2	837	3	39	2
2	837	3	41	2
2	838	3	30	2
2	838	3	31	1
2	838	3	32	1
2	838	3	34	1
2	838	3	35	1
2	838	3	36	1
2	838	3	37	3
2	838	3	40	1
2	838	3	31	2
2	838	3	32	3
2	838	3	36	1
2	838	3	37	1
2	838	3	38	3
2	838	3	40	5
2	838	3	42	1
2	839	3	30	1
2	839	3	31	2
2	839	3	32	1
2	839	3	33	2
2	839	3	34	1
2	839	3	36	2
2	839	3	37	1
2	839	3	38	2
2	839	3	31	1
2	839	3	32	1
2	839	3	34	1
2	839	3	36	3
2	839	3	38	2
2	839	3	39	3
2	839	3	35	1
2	840	3	32	1
2	840	3	33	1
2	840	3	37	1
2	840	3	40	1
2	840	3	29	1
2	840	3	32	1
2	840	3	33	1
2	840	3	35	5
2	840	3	36	2
2	840	3	37	3
2	840	3	38	1
2	840	3	39	4
2	840	3	40	2
2	841	3	31	1
2	841	3	33	3
2	841	3	34	1
2	841	3	35	2
2	841	3	36	1
2	841	3	37	1
2	841	3	31	2
2	841	3	32	2
2	841	3	33	1
2	841	3	35	1
2	841	3	36	3
2	841	3	37	1
2	841	3	38	2
2	841	3	39	1
2	841	3	40	1
2	842	3	37	1
2	842	3	39	4
2	842	3	42	1
2	842	3	34	1
2	842	3	36	3
2	842	3	37	1
2	842	3	38	1
2	842	3	31	2
2	842	3	32	1
2	842	3	33	2
2	842	3	35	1
2	842	3	36	1
2	843	3	30	1
2	843	3	31	1
2	843	3	36	1
2	843	3	37	3
2	843	3	38	2
2	843	3	39	2
2	843	3	41	1
2	843	3	35	1
2	843	3	37	1
2	843	3	38	2
2	843	3	39	1
2	843	3	40	2
2	844	3	32	1
2	844	3	34	1
2	844	3	35	1
2	844	3	37	1
2	844	3	38	2
2	844	3	39	1
2	844	3	40	1
2	844	3	42	1
2	844	3	30	1
2	844	3	31	1
2	844	3	32	1
2	844	3	33	1
2	844	3	35	2
2	844	3	36	2
2	844	3	37	2
2	844	3	38	1
